ip,up,upt,dn,dnt
93.85,318,1375473824.542939,235,1375473824.542939
72.51,974,1375473824.542939,21200,1375473824.542939
18.85,76,1375473827.541415,76,1375473827.541415
61.110,11830,1375473836.541415,65311,1375473839.541552
137.117,1381,1375474070.541829,6799,1375474091.541366
173.201,10738,1375473833.541397,339040,1375473833.541397
205.217,1661,1375473992.541351,4732,1375473992.541351
67.18,346,1375473830.541525,308,1375473830.541525
211.111,7310,1375473833.541397,162020,1375473833.541397
67.168,283,1375473830.541525,209,1375473830.541525
216.70,1948,1375473833.541397,5325,1375473833.541397
194.68,2485,1375473839.541552,7843,1375473839.541552
87.57,15,1375473833.541397,18,1375473833.541397
179.204,15,1375473833.541397,18,1375473833.541397
38.81,1247,1375475426.54154,10447,1375475882.542838
54.242,1223,1375474955.541377,2331,1375474955.541377
112.64,202,1375473839.541552,269,1375473839.541552
23.20,1149,1375473902.541506,1824,1375475489.541377
208.109,754,1375473890.542165,595,1375473890.542165
88.80,17962,1375473854.541372,25336,1375473854.541372
208.95,2870,1375475057.542491,99569,1375475057.542491
69.127,215,1375473854.541372,197,1375473854.541372
74.200,1755,1375473971.541367,587,1375473971.541367
209.94,1383,1375474994.541634,434,1375474994.541634
96.39,245,1375474433.541464,185,1375474433.541464
75.98,1445,1375473860.541444,588,1375473860.541444
98.208,15,1375473860.541444,18,1375473860.541444
173.56,319,1375475135.542039,249,1375475135.542039
71.84,15,1375473860.541444,18,1375473860.541444
208.43,1795,1375475240.541341,5674,1375473863.541482
125.6,343,1375473863.541482,4342,1375473863.541482
216.23,458,1375473872.541651,765,1375473872.541651
206.33,4351,1375474391.541425,41676,1375474583.541689
17.178,151,1375473875.541369,91,1375473875.541369
97.90,1440,1375474037.541997,215,1375474013.542257
216.93,265,1375475120.541339,222,1375473884.542856
64.19,225,1375473884.542856,159,1375473884.542856
207.99,100,1375473890.542165,1567,1375473890.542165
200.46,3303,1375473887.541646,42269,1375473887.541646
69.162,7058,1375473890.542165,465264,1375473890.542165
24.153,15,1375473890.542165,0,-1
174.68,15,1375473890.542165,18,1375473890.542165
81.151,15,1375473890.542165,18,1375473890.542165
174.21,15,1375473890.542165,0,-1
84.24,581,1375473902.541506,11143,1375473902.541506
210.105,1031,1375473908.541427,3330,1375473908.541427
24.228,15,1375473908.541427,24,1375473911.542255
192.154,15,1375473908.541427,18,1375473908.541427
24.233,15,1375473908.541427,24,1375473914.541356
182.249,15,1375473908.541427,18,1375473914.541356
204.77,1475,1375473911.542255,2616,1375473911.542255
67.183,222,1375475621.542731,172,1375473911.542255
206.246,54,1375473911.542255,56,1375473911.542255
216.171,82,1375475009.542428,103,1375475006.545095
82.94,235,1375473920.541402,228,1375473923.542274
129.42,1754,1375474367.542277,5185,1375473926.541692
209.84,2226,1375473926.541692,1400,1375473926.541692
216.178,1584,1375474019.542221,2783,1375473929.543579
208.113,294,1375473929.543579,372,1375473929.543579
24.254,15,1375473932.541754,0,-1
179.171,15,1375473932.541754,0,-1
76.91,83,1375475816.541486,18,1375473932.541754
178.95,43,1375475132.541527,53,1375475132.541527
208.122,239,1375473935.54152,170,1375473935.54152
195.169,1565,1375473944.541353,1616,1375473944.541353
92.63,24422,1375473965.541366,1095168,1375473962.541342
99.102,15,1375473959.541355,18,1375473959.541355
189.29,15,1375473959.541355,18,1375473959.541355
96.245,220,1375473959.541355,172,1375474280.541604
69.113,191,1375473959.541355,137,1375473959.541355
54.224,37,1375473962.541342,34,1375474256.541443
71.251,83,1375475642.541511,90,1375473968.541373
65.190,15,1375473968.541373,18,1375473968.541373
174.59,15,1375473968.541373,18,1375473968.541373
87.202,141,1375473971.541367,0,-1
86.146,45,1375473971.541367,108,1375473974.541629
82.7,90,1375473971.541367,176,1375473971.541367
85.210,45,1375473971.541367,28,1375473971.541367
62.43,93,1375473971.541367,0,-1
188.112,46,1375473974.541629,114,1375475084.542014
37.11,47,1375473974.541629,0,-1
64.30,3858,1375473980.541351,1075,1375473980.541351
85.214,908,1375475498.541599,1461,1375475498.541599
208.111,6531,1375474649.541324,42994,1375474649.541324
206.19,1325,1375473989.542242,7638,1375473983.541435
68.178,747,1375473983.541435,9929,1375473983.541435
195.66,242,1375473986.541372,180,1375473986.541372
31.6,15,1375473986.541372,0,-1
79.66,15,1375473986.541372,18,1375473986.541372
177.157,43,1375474916.541896,105,1375474916.541896
208.62,231,1375473989.542242,5308,1375473989.542242
192.31,124,1375473992.541351,172,1375473992.541351
193.107,701,1375473992.541351,14488,1375473992.541351
72.55,257,1375474805.54134,1448,1375473995.541355
66.151,245,1375473995.541355,145,1375475714.542927
67.222,4027,1375474010.696556,2208,1375474649.541324
218.59,420,1375474070.541829,165,1375474070.541829
173.1,46,1375474004.542338,454,1375474004.542338
209.114,394,1375474004.542338,253,1375474004.542338
198.1,7444,1375474409.54176,170486,1375474409.54176
96.17,2275,1375474037.541997,21189,1375474037.541997
66.111,776,1375474010.696556,1951,1375474010.696556
24.7,15,1375474010.696556,0,-1
99.126,76,1375474010.696556,90,1375474010.696556
182.181,15,1375474010.696556,18,1375474010.696556
111.240,15,1375474010.696556,18,1375474010.696556
91.221,595,1375474592.542401,1258,1375474592.542401
24.70,15,1375474016.5414,18,1375474016.5414
182.250,43,1375475096.541409,105,1375475096.541409
67.6,15,1375474016.5414,18,1375474016.5414
190.194,15,1375474016.5414,18,1375474016.5414
177.71,288,1375475330.541395,149,1375475330.541395
66.228,50,1375474931.542485,50,1375474931.542485
96.6,3022,1375474022.541596,25264,1375474022.541596
38.121,15,1375474019.542221,0,-1
209.134,61,1375474022.541596,72,1375474022.541596
24.107,15,1375474019.542221,18,1375474022.541596
74.116,378,1375474031.541552,960,1375474028.54149
178.15,64,1375474034.541868,0,-1
14.153,0,-1,18,1375474043.541661
177.106,0,-1,18,1375474043.541661
177.111,0,-1,18,1375474046.541396
185.3,200,1375474121.541356,804,1375474121.541356
119.147,145,1375474049.542013,109,1375474049.542013
198.177,268,1375474049.542013,1783,1375474049.542013
217.114,40186,1375474676.541446,269610,1375474859.541463
208.82,40044,1375474058.543867,225768,1375474088.54196
24.104,667309,1375474109.541374,336117,1375474139.542399
184.21,46,1375474076.541747,36,1375474076.541747
212.58,4758,1375475066.541956,46961,1375474823.541438
204.146,6998,1375474091.541366,103842,1375474091.541366
87.108,734,1375474091.541366,30005,1375474091.541366
159.253,44,1375474094.541465,111,1375474094.541465
68.114,44,1375474094.541465,111,1375474094.541465
89.72,44,1375474094.541465,109,1375474109.541374
203.59,44,1375474094.541465,109,1375474109.541374
46.232,87,1375474910.541476,197,1375474910.541476
77.168,44,1375474094.541465,136,1375474094.541465
78.29,78,1375474127.541398,153,1375474094.541465
151.45,78,1375474127.541398,155,1375474094.541465
168.215,44,1375474094.541465,0,-1
200.175,78,1375474127.541398,119,1375474097.541393
84.147,44,1375474097.541393,149,1375474097.541393
37.192,44,1375474097.541393,0,-1
37.221,44,1375474097.541393,0,-1
128.204,71,1375474097.541393,0,-1
94.168,71,1375474097.541393,0,-1
80.99,59,1375474100.541479,0,-1
151.0,44,1375474097.541393,142,1375474097.541393
89.135,0,-1,18,1375474103.542516
208.90,8426,1375475324.541326,23919,1375475324.541326
54.234,189,1375474106.54134,107,1375474106.54134
205.175,14746,1375474115.541501,9323,1375475612.541805
209.86,264,1375474484.542096,295,1375474484.542096
202.187,629,1375474289.541653,470,1375474289.541653
184.154,1857,1375475342.54349,22357,1375474118.542181
84.233,584,1375474115.541501,538,1375474115.541501
194.42,228,1375474121.541356,240,1375474118.542181
67.212,978,1375474115.541501,6890,1375474115.541501
216.158,969,1375474121.541356,47719,1375474121.541356
66.35,4832,1375475582.542204,175021,1375475582.542204
99.109,76,1375475480.541729,90,1375475480.541729
159.205,15,1375474133.541805,18,1375474133.541805
114.161,15,1375474133.541805,18,1375474133.541805
141.219,15,1375474133.541805,18,1375474133.541805
149.174,1740,1375474763.541643,2403,1375474763.541643
31.192,406,1375474145.541657,5093,1375474160.541339
216.18,223,1375474148.542472,1754,1375474148.542472
93.115,72,1375474169.541343,40,1375474148.542472
5.63,58,1375474148.542472,40,1375474148.542472
23.29,78,1375474148.542472,60,1375474148.542472
46.19,72,1375474169.541343,40,1375474148.542472
66.55,1378,1375474595.541476,1839,1375474595.541476
209.188,78,1375474148.542472,60,1375474148.542472
88.150,58,1375474148.542472,40,1375474148.542472
5.39,58,1375474148.542472,40,1375474148.542472
68.233,58,1375474148.542472,40,1375474148.542472
198.144,56,1375474151.54194,37,1375474151.54194
217.160,1160,1375475648.546374,798,1375475648.546374
201.148,1978,1375475264.54288,0,-1
122.21,15,1375474157.542316,18,1375474157.542316
129.107,15,1375474157.542316,0,-1
62.146,484,1375474163.541395,1676,1375474163.541395
87.118,7404,1375474169.541343,117523,1375474169.541343
46.23,72,1375474169.541343,37,1375474169.541343
209.222,72,1375474169.541343,37,1375474169.541343
79.143,72,1375474169.541343,54,1375474169.541343
74.86,2318,1375474172.541459,7605,1375475402.541531
143.166,4744,1375474262.541789,200132,1375474604.541392
174.122,3007,1375474178.542202,93276,1375474178.542202
193.239,3569,1375474193.541675,73018,1375474193.541675
66.117,1152,1375474268.54218,8662,1375474265.541471
61.247,1192,1375474967.54158,1131,1375474181.542211
222.231,2021,1375474181.542211,35692,1375474181.542211
85.112,2387,1375474199.54165,59500,1375474439.541402
46.152,15,1375474196.54134,18,1375474199.54165
114.171,15,1375474196.54134,18,1375474196.54134
132.205,15,1375474196.54134,18,1375474196.54134
67.247,80606,1375474199.54165,1294,1375474199.54165
88.212,511,1375474205.542016,428,1375474199.54165
88.208,6559,1375474202.541573,69746,1375474202.541573
64.13,7999,1375475753.544477,85012,1375475753.544477
91.217,0,-1,151,1375474208.541479
69.175,0,-1,1960,1375474214.541444
23.19,291,1375475381.541449,601,1375474211.541331
94.236,249,1375474211.541331,301,1375474211.541331
129.244,398,1375474214.541444,901,1375474214.541444
80.76,516,1375474217.541576,783,1375474217.541576
67.211,1603,1375474220.541601,22667,1375474220.541601
66.212,407,1375474220.541601,453,1375474220.541601
148.87,34761,1375475855.542255,314713,1375474400.541688
70.84,290,1375474238.54304,453,1375474238.54304
199.193,795,1375474238.54304,1168,1375474241.541634
64.235,1394,1375474253.545082,3984,1375474253.545082
72.1,463,1375474259.541973,1556,1375474259.541973
195.124,208,1375474262.541789,184,1375474262.541789
97.107,1380,1375475336.541807,6217,1375475336.541807
165.193,1478,1375474265.541471,4342,1375474265.541471
54.227,1841,1375474265.541471,4494,1375474265.541471
216.27,255,1375474268.54218,239,1375474268.54218
125.209,860,1375474283.541392,2205,1375474883.54259
38.100,534,1375475777.541364,504,1375475117.541404
61.178,1170,1375474271.543759,23552,1375474271.543759
23.22,108,1375474271.543759,37,1375474271.543759
129.240,680,1375474274.541805,389,1375474274.541805
211.236,1255,1375474283.541392,2895,1375474283.541392
66.58,110,1375474280.541604,52,1375474280.541604
68.51,216,1375474280.541604,154,1375474280.541604
112.175,448,1375475156.541607,698,1375475156.541607
142.4,1384,1375474289.541653,1849,1375474289.541653
173.230,217,1375474292.542072,221,1375474292.542072
207.138,3014,1375475261.541521,4530,1375475159.541345
12.169,547,1375474304.541929,947,1375474304.541929
50.168,224,1375474310.541851,185,1375474310.541851
76.27,225,1375475084.542014,147,1375475126.541584
87.112,525,1375475567.54147,442,1375475567.54147
180.76,2046,1375475702.553941,3362,1375474358.5419
202.168,90,1375474370.542503,90,1375474370.542503
60.250,74,1375474358.5419,74,1375474358.5419
213.158,146,1375474367.542277,146,1375474370.542503
39.211,15,1375474367.542277,0,-1
151.41,15,1375474367.542277,18,1375474367.542277
124.148,15,1375474367.542277,18,1375474367.542277
130.43,479,1375475030.541583,690,1375475624.541529
184.11,1870,1375475246.541922,1339,1375475246.541922
184.96,100,1375474370.542503,0,-1
170.225,8840,1375474499.541383,446353,1375474499.541383
114.32,3750,1375474400.541688,43431,1375474400.541688
206.106,1004,1375474382.541407,12433,1375474382.541407
221.192,699,1375474385.542141,14096,1375474385.542141
208.64,9358,1375474397.54175,33848,1375474397.54175
205.171,510,1375474469.541331,168,1375474469.541331
91.200,48,1375474388.542118,116,1375474388.542118
77.72,951,1375474826.541335,934,1375474826.541335
69.4,48,1375474388.542118,84,1375474388.542118
132.177,48,1375474388.542118,116,1375474388.542118
146.66,896,1375474391.541425,1008,1375474391.541425
81.171,256,1375474391.541425,288,1375475516.541599
72.165,256,1375474391.541425,288,1375474391.541425
4.69,0,-1,336,1375475237.541968
64.5,559,1375474409.54176,1196,1375474409.54176
184.168,232,1375474412.541396,172,1375474412.541396
80.237,611,1375474412.541396,645,1375474412.541396
63.228,760,1375474418.544376,14749,1375474418.544376
173.167,23857,1375474466.541429,705662,1375474430.541547
4.53,56922,1375474466.541429,1757085,1375474463.541484
65.113,32696,1375474442.541457,987970,1375474442.541457
205.185,5299,1375474424.541615,126697,1375474433.541464
81.209,43650,1375475585.541431,374074,1375475585.541431
96.8,460,1375474451.541411,518,1375474451.541411
193.63,0,-1,51471,1375474454.541691
207.25,469,1375474457.541813,288,1375474457.541813
50.29,15,1375474472.54199,0,-1
217.201,78,1375474475.541445,105,1375474475.541445
98.243,32,1375474472.54199,33,1375474472.54199
174.62,32,1375474472.54199,33,1375474472.54199
76.120,236,1375474475.541445,176,1375474475.541445
67.85,1153,1375474478.541346,1449,1375474478.541346
99.119,831,1375474478.541346,577,1375474478.541346
67.80,1211,1375474478.541346,1920,1375474478.541346
192.163,60,1375474634.541521,133088,1375474478.541346
187.52,582,1375474490.541323,1178,1375474490.541323
173.34,1914,1375474517.541574,1146,1375475033.54133
201.102,15,1375474499.541383,18,1375474499.541383
12.29,10025,1375474532.541408,86717,1375474532.541408
198.51,1206,1375474505.541947,8767,1375474628.541504
181.129,15,1375474505.541947,18,1375474508.541336
75.14,15,1375474505.541947,18,1375474505.541947
46.116,15,1375474508.541336,0,-1
62.215,15,1375474508.541336,18,1375474508.541336
145.23,1915,1375474514.541548,42624,1375474514.541548
210.129,2133,1375474514.541548,1827,1375474514.541548
67.11,725,1375475765.541829,732,1375475765.541829
202.51,349,1375474514.541548,1838,1375474514.541548
173.23,222,1375475027.541366,174,1375475027.541366
179.118,96,1375475126.541584,37,1375474517.541574
190.30,100,1375475126.541584,119,1375474517.541574
177.165,93,1375475126.541584,112,1375474553.541629
186.213,88,1375474514.541548,214,1375474517.541574
179.101,46,1375474514.541548,110,1375475129.541916
198.176,1348,1375474811.541417,32536,1375474811.541417
192.9,239,1375474517.541574,142,1375474517.541574
178.249,40,1375474520.541361,40,1375474520.541361
137.112,25574,1375474550.541377,97688,1375474616.541644
177.33,47,1375474520.541361,0,-1
179.117,92,1375474523.541334,55,1375474523.541334
187.68,93,1375474523.541334,18,1375474523.541334
186.247,92,1375474523.541334,0,-1
174.120,3926,1375475732.542328,21772,1375474916.541896
50.128,83,1375475876.541728,18,1375474535.541491
223.187,15,1375474535.541491,18,1375474535.541491
60.217,205,1375474535.541491,126,1375474538.54136
24.56,20,1375474535.541491,32,1375474652.541494
131.107,37,1375474535.541491,34,1375474538.54136
174.103,93,1375474550.541377,105,1375474550.541377
67.20,32,1375474550.541377,33,1375474550.541377
190.36,32,1375474550.541377,33,1375474550.541377
64.71,2085,1375474559.541887,1411,1375474553.541629
14.202,40,1375474556.541349,0,-1
37.24,43,1375475678.541782,105,1375475693.541789
64.146,40,1375474556.541349,0,-1
68.110,40,1375474556.541349,0,-1
74.95,4701,1375474781.541657,189643,1375474781.541657
78.106,40,1375474556.541349,0,-1
85.226,894,1375474868.542301,21407,1375474874.542789
95.63,1044,1375474796.541369,26314,1375474565.541327
98.237,11309,1375474715.541345,552337,1375474715.541345
162.17,21825,1375474571.541419,1069708,1375474571.541419
178.33,10706,1375474715.541345,470208,1375474715.541345
183.91,40,1375474556.541349,0,-1
84.227,72052,1375474625.541555,25614,1375474577.541444
24.120,80,1375474595.541476,61,1375474595.541476
72.133,40,1375474559.541887,0,-1
99.248,40,1375474559.541887,0,-1
122.178,40,1375474559.541887,0,-1
90.195,43,1375474559.541887,104,1375474559.541887
68.96,43,1375474559.541887,104,1375474559.541887
82.72,43,1375474559.541887,98,1375474559.541887
68.32,43,1375474559.541887,0,-1
79.161,43,1375474559.541887,98,1375474559.541887
213.113,43,1375474559.541887,0,-1
89.254,43,1375474559.541887,104,1375474559.541887
12.130,64,1375474562.54155,21,1375474559.541887
70.142,957,1375474580.542137,1513,1375474577.541444
71.180,319,1375474562.54155,515,1375474562.54155
137.147,43,1375475702.553941,64,1375475702.553941
5.153,2196,1375474562.54155,17112,1375474562.54155
175.144,43,1375474568.541436,0,-1
79.184,43,1375474568.541436,104,1375474568.541436
27.32,43,1375474568.541436,105,1375475099.541609
219.112,43,1375474571.541419,52,1375474571.541419
77.200,43,1375474571.541419,104,1375474571.541419
85.136,43,1375474571.541419,104,1375474571.541419
63.152,43,1375474571.541419,104,1375474571.541419
195.24,43,1375474571.541419,0,-1
207.161,728,1375474748.544448,541,1375474574.541342
204.14,1374,1375474598.542943,38626,1375474598.542943
173.67,40,1375474574.541342,0,-1
91.79,40,1375474574.541342,30,1375474574.541342
134.117,5988,1375474595.541476,138089,1375474592.542401
80.56,520,1375474685.541923,327,1375474685.541923
75.169,40,1375474577.541444,0,-1
31.44,40,1375474577.541444,0,-1
95.92,43,1375474580.542137,104,1375474580.542137
4.31,16942,1375474583.541689,378625,1375474583.541689
12.28,908,1375474580.542137,977,1375474580.542137
2.17,138,1375474583.541689,0,-1
140.211,1490,1375474583.541689,38461,1375474583.541689
216.151,315,1375474586.54146,499,1375474583.541689
64.120,427,1375474586.54146,5480,1375474586.54146
198.143,846,1375474589.541378,2316,1375474589.541378
115.240,43,1375474592.542401,101,1375474592.542401
219.79,43,1375474592.542401,0,-1
98.154,43,1375474592.542401,0,-1
67.221,1358,1375474679.54141,29012,1375474682.541489
216.80,2009,1375474610.541906,1675,1375474610.541906
66.229,458,1375474595.541476,514,1375474595.541476
74.68,117,1375474592.542401,84,1375474595.541476
84.46,1402,1375474595.541476,1831,1375474595.541476
216.40,101,1375474763.541643,81,1375474763.541643
92.49,43,1375474601.541763,0,-1
24.42,43,1375474601.541763,98,1375474601.541763
188.233,43,1375474601.541763,0,-1
125.52,43,1375474601.541763,98,1375474601.541763
49.48,43,1375474601.541763,0,-1
173.227,184,1375474604.541392,290,1375474604.541392
173.240,902,1375474607.541416,18399,1375474607.541416
24.98,222,1375474667.543062,187,1375474667.543062
80.190,511,1375474610.541906,4189,1375474610.541906
216.114,167,1375474610.541906,159,1375474610.541906
90.18,43,1375474613.541502,105,1375475687.541401
85.60,584,1375474622.541565,265,1375474622.541565
117.192,43,1375474625.541555,104,1375474625.541555
171.7,43,1375474625.541555,0,-1
189.72,43,1375474634.541521,0,-1
130.59,5952,1375474640.541623,487580,1375474928.541458
123.243,43,1375474646.542283,52,1375474646.542283
209.128,529,1375474649.541324,183,1375474649.541324
69.46,404,1375474658.541535,2015,1375474658.541535
97.87,216,1375474667.543062,178,1375474667.543062
84.26,182,1375474670.541578,164,1375474670.541578
67.196,3982,1375475381.541449,53551,1375475381.541449
206.53,2762,1375475615.541716,1990,1375475615.541716
66.209,6864,1375474793.541424,243846,1375474793.541424
209.81,25,1375474679.54141,25,1375474679.54141
74.53,6920,1375474682.541489,245095,1375474685.541923
205.188,839,1375474721.541325,932,1375474799.541406
72.8,50,1375475597.542629,50,1375475597.542629
205.233,143,1375475432.541439,155,1375475432.541439
89.105,3867,1375474721.541325,221567,1375474721.541325
118.161,15,1375474721.541325,0,-1
125.239,15,1375474721.541325,0,-1
75.36,15,1375474721.541325,18,1375474721.541325
8.36,1906,1375474742.541516,1494,1375474742.541516
205.174,1819,1375474775.541495,12383,1375474781.541657
72.3,1017,1375474745.542707,892,1375474745.542707
89.1,266,1375474754.541362,286,1375474754.541362
69.58,652,1375475072.541921,4048,1375475072.541921
61.135,1026,1375475534.541557,1298,1375475534.541557
91.208,1541,1375474775.541495,4739,1375474772.541584
93.187,22416,1375474784.541659,484032,1375474784.541659
199.192,523,1375475351.541889,1311,1375474778.541511
195.78,4030,1375474781.541657,90093,1375474781.541657
116.231,46,1375474787.542748,54,1375474787.542748
207.216,15,1375474781.541657,24,1375474784.541659
126.5,15,1375474781.541657,18,1375474781.541657
217.77,321,1375474784.541659,4070,1375474784.541659
209.143,603,1375474784.541659,1446,1375474784.541659
217.196,5476,1375474790.542674,108996,1375474790.542674
91.195,3456,1375474796.541369,87613,1375474796.541369
91.211,3521,1375474802.541743,120444,1375474802.541743
94.245,89,1375474844.541375,137,1375474844.541375
46.4,2400,1375475645.541371,25840,1375475648.546374
62.69,11460,1375474814.541335,121972,1375474814.541335
95.131,788,1375474814.541335,5576,1375474814.541335
148.240,25,1375474817.541557,25,1375474817.541557
87.238,3171,1375474823.541438,28311,1375474820.541424
184.107,3680,1375474829.541477,23769,1375474829.541477
87.249,678,1375475069.542743,227,1375474829.541477
79.125,940,1375475333.542569,1580,1375475330.541395
91.198,127,1375474847.54143,148,1375474847.54143
61.145,3342,1375474865.541524,690,1375474859.541463
92.24,43,1375474850.541642,0,-1
27.155,43,1375474850.541642,0,-1
84.127,43,1375474850.541642,53,1375474853.541323
85.61,43,1375474853.541323,105,1375474853.541323
219.157,43,1375474853.541323,0,-1
62.245,44,1375474898.542127,115,1375474898.542127
78.9,44,1375474898.542127,108,1375474898.542127
90.200,43,1375474853.541323,105,1375474853.541323
84.236,44,1375474898.542127,115,1375474898.542127
68.175,43,1375474853.541323,105,1375474853.541323
24.100,43,1375474853.541323,105,1375474853.541323
31.146,87,1375475135.542039,203,1375475135.542039
68.1,43,1375474853.541323,105,1375474853.541323
41.67,43,1375474853.541323,0,-1
189.106,43,1375474853.541323,0,-1
78.25,44,1375475084.542014,0,-1
74.102,43,1375474856.54161,105,1375474856.54161
122.25,43,1375474856.54161,98,1375475054.541467
59.95,43,1375474856.54161,105,1375474856.54161
5.67,43,1375474856.54161,0,-1
93.94,87,1375475675.541573,101,1375475675.541573
121.87,43,1375474856.54161,0,-1
123.240,43,1375474856.54161,0,-1
119.50,43,1375474856.54161,0,-1
37.52,43,1375474859.541463,0,-1
46.28,5127,1375474862.541581,81928,1375474862.541581
120.62,43,1375474859.541463,0,-1
110.104,43,1375474859.541463,0,-1
141.85,43,1375474859.541463,0,-1
153.187,43,1375474859.541463,98,1375475123.541658
178.137,43,1375474862.541581,101,1375475696.542106
212.155,310,1375474862.541581,219,1375474862.541581
83.255,43,1375474862.541581,105,1375475687.541401
62.65,1228,1375474862.541581,11983,1375474865.541524
71.199,43,1375474862.541581,0,-1
78.177,43,1375474865.541524,0,-1
89.167,43,1375474865.541524,0,-1
74.171,83,1375474868.542301,105,1375475717.541345
75.189,72,1375474865.541524,0,-1
194.106,83,1375474868.542301,0,-1
62.119,3091,1375474925.541605,175000,1375474925.541605
54.249,244,1375474877.543454,1690,1375474877.543454
98.113,44,1375475084.542014,332,1375475084.542014
189.128,15,1375474877.543454,18,1375474877.543454
71.59,15,1375474877.543454,18,1375474877.543454
12.203,12973,1375474895.543131,111067,1375474895.543131
94.69,1626,1375475849.541388,1982,1375475849.541388
31.159,15,1375474889.541661,0,-1
98.109,15,1375474889.541661,18,1375474889.541661
179.114,15,1375474889.541661,18,1375474892.541942
98.219,83,1375475810.542224,0,-1
24.181,255,1375474892.541942,190,1375474892.541942
198.84,230,1375474922.541327,186,1375474922.541327
174.97,189,1375474895.543131,129,1375474895.543131
97.86,207,1375474895.543131,132,1375474895.543131
176.127,43,1375474895.543131,105,1375474895.543131
89.169,43,1375474895.543131,0,-1
90.16,43,1375474895.543131,98,1375474895.543131
71.28,43,1375474895.543131,105,1375474895.543131
79.20,43,1375474895.543131,105,1375474895.543131
121.217,43,1375474895.543131,105,1375474895.543131
78.226,43,1375474895.543131,101,1375475612.541805
158.58,43,1375474895.543131,0,-1
220.253,43,1375474895.543131,98,1375474895.543131
42.2,62,1375475774.541325,108,1375475162.541501
194.187,43,1375474895.543131,98,1375474895.543131
204.107,1050,1375474895.543131,5143,1375474895.543131
83.81,43,1375474895.543131,0,-1
91.153,43,1375474895.543131,0,-1
174.51,265,1375474895.543131,258,1375474895.543131
87.224,43,1375474898.542127,0,-1
217.117,43,1375474898.542127,0,-1
91.241,44,1375474898.542127,117,1375474898.542127
90.50,43,1375474898.542127,53,1375474898.542127
36.226,44,1375474898.542127,104,1375474898.542127
72.199,44,1375474898.542127,104,1375474898.542127
200.119,44,1375474898.542127,109,1375474898.542127
218.62,44,1375474898.542127,18,1375474898.542127
61.147,44,1375474898.542127,0,-1
91.90,44,1375474898.542127,117,1375474898.542127
46.173,44,1375474898.542127,126,1375474898.542127
94.253,44,1375474898.542127,126,1375474898.542127
80.61,44,1375474898.542127,0,-1
122.174,43,1375474898.542127,0,-1
82.19,43,1375474901.541606,105,1375474901.541606
83.248,43,1375474901.541606,98,1375474901.541606
78.157,44,1375474901.541606,0,-1
99.241,43,1375474901.541606,0,-1
78.85,43,1375474901.541606,53,1375474901.541606
84.109,44,1375474901.541606,0,-1
186.69,44,1375474901.541606,0,-1
46.109,76,1375475384.542021,90,1375475384.542021
222.85,44,1375474901.541606,0,-1
77.161,43,1375474901.541606,105,1375474901.541606
94.0,43,1375474901.541606,0,-1
219.85,43,1375474901.541606,98,1375474901.541606
89.218,43,1375474901.541606,0,-1
5.29,43,1375474901.541606,0,-1
114.175,43,1375474901.541606,98,1375474901.541606
111.100,43,1375474901.541606,105,1375474901.541606
46.197,44,1375474904.541986,0,-1
95.43,44,1375474904.541986,101,1375475150.542077
178.37,43,1375474904.541986,0,-1
93.31,44,1375474904.541986,121,1375474904.541986
82.247,43,1375474904.541986,0,-1
79.100,43,1375474904.541986,0,-1
86.138,43,1375474904.541986,53,1375474907.542228
65.26,44,1375474904.541986,0,-1
76.102,44,1375474904.541986,115,1375474904.541986
77.78,43,1375474904.541986,98,1375474904.541986
188.244,43,1375474904.541986,53,1375475162.541501
46.203,43,1375474907.542228,0,-1
110.206,43,1375474907.542228,0,-1
99.238,43,1375474907.542228,0,-1
61.24,43,1375474907.542228,105,1375474919.541363
96.252,43,1375474907.542228,98,1375474907.542228
78.221,43,1375474907.542228,98,1375474907.542228
61.61,43,1375474907.542228,98,1375474907.542228
201.246,169,1375475090.54203,105,1375474907.542228
70.31,43,1375474907.542228,101,1375474907.542228
93.86,43,1375474907.542228,101,1375475675.541573
212.251,43,1375474907.542228,105,1375474907.542228
202.38,44,1375474907.542228,139,1375474907.542228
213.111,43,1375474907.542228,0,-1
86.91,43,1375474907.542228,0,-1
2.101,44,1375474907.542228,0,-1
93.0,154,1375474910.541476,66,1375474913.5418
190.234,83,1375474910.541476,0,-1
222.127,83,1375474910.541476,0,-1
189.18,129,1375474907.542228,52,1375474910.541476
195.216,43,1375474907.542228,0,-1
89.160,83,1375475603.54389,105,1375474907.542228
188.131,43,1375474907.542228,105,1375474907.542228
78.139,1367,1375475453.541864,68385,1375475453.541864
197.205,83,1375474910.541476,0,-1
79.51,43,1375474907.542228,0,-1
62.107,83,1375475819.541992,105,1375474907.542228
84.27,83,1375475624.541529,0,-1
63.153,127,1375474910.541476,98,1375474910.541476
177.65,115,1375474910.541476,0,-1
94.155,43,1375474910.541476,105,1375474910.541476
221.221,43,1375474910.541476,108,1375474910.541476
203.242,43,1375474910.541476,0,-1
82.155,43,1375474910.541476,105,1375474910.541476
118.171,43,1375474910.541476,53,1375474910.541476
222.95,43,1375474910.541476,128,1375474910.541476
213.193,43,1375474910.541476,0,-1
162.211,43,1375474910.541476,0,-1
125.92,43,1375474910.541476,37,1375474910.541476
186.94,43,1375474910.541476,105,1375474910.541476
50.7,17066,1375475237.541968,138106,1375475297.542439
222.234,1109,1375474910.541476,29963,1375474910.541476
