ip,up,upt,dn,dnt
5.69,78,1375475004.1965,69,1375475004.1965
2.226,47,1375475004.1965,51,1375475004.1965
189.238,32,1375475004.1965,33,1375475004.1965
99.75,47,1375475004.1965,53,1375475004.1965
62.140,3703,1375475013.1263,83454,1375475013.1263
62.141,3398,1375475019.220,55576,1375475022.1364
74.139,221,1375475013.1263,160,1375475013.1263
194.71,3424,1375475016.1118,61851,1375475016.1118
64.237,446,1375475016.1118,556,1375475016.1118
80.252,522,1375475016.1118,625,1375475016.1118
5.150,240,1375475019.220,378,1375475019.220
68.227,28,1375475016.1118,32,1375475016.1118
128.69,28,1375475016.1118,32,1375475016.1118
123.158,28,1375475016.1118,25,1375475016.1118
81.202,28,1375475016.1118,25,1375475016.1118
64.34,2063,1375475019.220,59150,1375475016.1118
46.246,2074,1375475019.220,6791,1375475019.220
64.111,2603,1375475019.220,3211,1375475019.220
66.230,196,1375475022.1364,163,1375475022.1364
187.11,233,1375475025.22,191,1375475025.22
77.53,28,1375475028.340,0,-1
195.189,28,1375475028.340,0,-1
176.215,43,1375475094.739,105,1375475094.739
89.137,28,1375475028.340,32,1375475028.340
178.35,40,1375475070.1383,0,-1
174.101,216,1375475028.340,166,1375475028.340
83.84,15,1375475028.340,18,1375475028.340
128.241,1929,1375475028.340,54052,1375475028.340
24.2,15,1375475034.215,18,1375475034.215
206.126,15,1375475034.215,0,-1
69.12,5510,1375475037.1622,56003,1375475037.1622
66.7,1043,1375475037.1622,3040,1375475037.1622
207.106,1639,1375475040.15,7778,1375475040.15
144.76,346,1375475040.15,112,1375475040.15
174.47,311,1375475040.15,790,1375475040.15
5.70,87,1375475136.1331,105,1375475043.1519
31.172,120,1375475058.194,685,1375475058.194
110.232,72,1375475046.238,60,1375475046.238
76.29,109,1375475049.355,162,1375475049.355
87.106,0,-1,962,1375475055.193
206.16,6271,1375475058.194,77726,1375475058.194
78.171,31,1375475058.194,0,-1
80.13,31,1375475058.194,0,-1
220.231,40,1375475064.7,34,1375475067.74
218.102,130,1375475064.7,143,1375475064.7
24.22,83,1375475061.574,0,-1
41.132,287,1375475061.574,455,1375475061.574
67.81,83,1375475061.574,0,-1
72.13,40,1375475058.194,15,1375475058.194
213.85,62,1375475064.7,18,1375475067.74
213.46,113,1375475127.5,102,1375475127.5
212.233,62,1375475127.5,18,1375475067.74
212.106,791,1375475370.83,1962,1375475403.213
210.186,83,1375475082.31,0,-1
208.131,42,1375475100.162,15,1375475061.574
69.249,83,1375475064.7,0,-1
24.55,125,1375475070.1383,299,1375475082.31
192.121,63,1375475061.574,447,1375475061.574
202.235,591,1375475391.26,476,1375475121.1720
201.232,146,1375475106.1096,143,1375475106.1096
201.85,83,1375475109.2730,0,-1
83.97,401,1375475061.574,665,1375475061.574
89.141,319,1375475061.574,981,1375475073.2093
197.230,404,1375475400.80,365,1375475400.80
195.239,523,1375475064.7,863,1375475064.7
190.148,31,1375475061.574,0,-1
190.80,31,1375475061.574,0,-1
217.126,83,1375475064.7,0,-1
216.53,40,1375475061.574,44,1375475061.574
31.133,78,1375475061.574,209,1375475061.574
189.63,31,1375475061.574,0,-1
189.51,31,1375475061.574,0,-1
187.162,851,1375475382.33,38315,1375475382.33
187.142,31,1375475061.574,0,-1
187.123,31,1375475061.574,0,-1
219.121,83,1375475067.74,0,-1
174.128,283,1375475064.7,1034,1375475064.7
187.37,31,1375475064.7,0,-1
186.82,31,1375475064.7,0,-1
186.79,31,1375475064.7,18,1375475064.7
181.165,329,1375475127.5,445,1375475127.5
213.64,1899,1375475337.387,99910,1375475331.31
180.231,31,1375475064.7,0,-1
180.183,31,1375475064.7,0,-1
177.75,171,1375475349.79,143,1375475349.79
177.42,282,1375475067.74,423,1375475067.74
177.36,31,1375475064.7,18,1375475067.74
177.32,31,1375475067.74,0,-1
175.211,504,1375475070.1383,3169,1375475304.216
174.88,31,1375475067.74,0,-1
212.181,798,1375475370.83,503,1375475307.552
171.98,63,1375475070.1383,0,-1
162.212,1758,1375475391.26,42231,1375475391.26
157.157,31,1375475070.1383,0,-1
151.65,31,1375475070.1383,0,-1
132.248,31,1375475070.1383,18,1375475073.2093
128.163,31,1375475070.1383,0,-1
126.60,805,1375475370.83,339,1375475310.1765
124.168,31,1375475070.1383,0,-1
69.5,3032,1375475238.24,8914,1375475076.281
174.137,1737,1375475085.281,16136,1375475232.713
221.253,76,1375475076.281,90,1375475076.281
27.132,15,1375475076.281,18,1375475076.281
220.127,15,1375475076.281,18,1375475076.281
177.134,48,1375475079.452,20,1375475079.452
201.53,205,1375475079.452,40,1375475079.452
177.121,46,1375475079.452,112,1375475082.31
121.6,1179,1375475352.112,30574,1375475385.338
117.216,31,1375475079.452,0,-1
114.37,31,1375475079.452,41,1375475079.452
112.216,31,1375475079.452,0,-1
220.141,43,1375475079.452,98,1375475091.208
62.108,43,1375475079.452,98,1375475079.452
95.220,43,1375475079.452,98,1375475079.452
46.98,43,1375475079.452,101,1375475079.452
189.32,43,1375475079.452,105,1375475082.31
2.237,43,1375475079.452,105,1375475079.452
77.108,43,1375475079.452,101,1375475079.452
124.169,43,1375475079.452,0,-1
99.137,43,1375475079.452,105,1375475079.452
39.32,43,1375475079.452,105,1375475082.31
177.72,43,1375475082.31,53,1375475082.31
203.215,64,1375475085.281,41,1375475130.227
203.177,83,1375475085.281,0,-1
177.0,43,1375475082.31,0,-1
200.125,40,1375475082.31,108,1375475082.31
95.120,43,1375475082.31,0,-1
83.168,43,1375475082.31,105,1375475082.31
207.198,443,1375475085.281,9351,1375475085.281
213.133,28,1375475082.31,32,1375475082.31
86.150,28,1375475082.31,32,1375475082.31
177.142,49,1375475082.31,34,1375475082.31
99.149,805,1375475370.83,1013,1375475370.83
99.73,31,1375475082.31,18,1375475082.31
98.248,1222,1375475403.213,52433,1375475403.213
95.243,31,1375475082.31,0,-1
179.216,43,1375475082.31,0,-1
202.8,792,1375475343.370,31405,1375475352.112
69.248,44,1375475085.281,104,1375475085.281
81.25,44,1375475085.281,109,1375475097.228
188.142,44,1375475085.281,115,1375475085.281
173.33,44,1375475085.281,104,1375475085.281
213.226,44,1375475085.281,144,1375475085.281
119.51,59,1375475118.594,434,1375475085.281
205.216,40,1375475085.281,30,1375475085.281
77.253,44,1375475085.281,54,1375475085.281
176.73,57,1375475118.594,379,1375475085.281
65.96,43,1375475085.281,0,-1
142.177,63,1375475118.594,396,1375475085.281
210.9,63,1375475118.594,251,1375475085.281
88.25,44,1375475085.281,0,-1
95.111,338,1375475088.2949,408,1375475088.2949
95.97,31,1375475085.281,0,-1
95.31,31,1375475085.281,0,-1
95.18,31,1375475085.281,41,1375475085.281
95.32,87,1375475085.281,105,1375475085.281
93.50,31,1375475088.2949,0,-1
92.235,31,1375475088.2949,0,-1
92.158,31,1375475088.2949,0,-1
92.48,31,1375475088.2949,0,-1
46.145,43,1375475088.2949,105,1375475103.108
71.49,43,1375475088.2949,98,1375475091.208
151.32,43,1375475088.2949,105,1375475088.2949
46.42,43,1375475088.2949,105,1375475088.2949
188.2,43,1375475088.2949,53,1375475088.2949
115.242,43,1375475088.2949,0,-1
37.104,43,1375475088.2949,105,1375475088.2949
220.166,43,1375475088.2949,0,-1
90.191,31,1375475088.2949,0,-1
90.164,31,1375475088.2949,0,-1
74.58,43,1375475088.2949,0,-1
5.143,43,1375475091.208,0,-1
217.41,43,1375475091.208,0,-1
77.162,43,1375475091.208,98,1375475091.208
62.84,43,1375475091.208,0,-1
80.1,43,1375475091.208,105,1375475106.1096
88.119,43,1375475091.208,101,1375475091.208
175.42,43,1375475091.208,0,-1
119.109,43,1375475091.208,0,-1
92.242,43,1375475094.739,0,-1
46.10,43,1375475094.739,0,-1
188.25,43,1375475094.739,98,1375475094.739
72.231,43,1375475094.739,101,1375475094.739
122.162,43,1375475094.739,0,-1
46.138,43,1375475094.739,105,1375475097.228
72.160,43,1375475094.739,105,1375475097.228
1.34,43,1375475097.228,105,1375475112.216
5.48,43,1375475097.228,105,1375475097.228
31.175,43,1375475097.228,0,-1
89.130,43,1375475097.228,101,1375475097.228
89.216,43,1375475097.228,105,1375475097.228
84.122,43,1375475097.228,0,-1
85.220,43,1375475097.228,105,1375475097.228
183.102,43,1375475097.228,105,1375475097.228
98.198,43,1375475097.228,0,-1
201.138,43,1375475097.228,105,1375475097.228
90.210,43,1375475097.228,0,-1
46.162,43,1375475097.228,0,-1
95.22,43,1375475097.228,0,-1
69.14,43,1375475097.228,0,-1
89.112,348,1375475331.31,280,1375475331.31
88.185,31,1375475097.228,0,-1
88.27,31,1375475097.228,41,1375475100.162
60.160,43,1375475097.228,0,-1
1.55,43,1375475097.228,0,-1
75.170,43,1375475097.228,105,1375475097.228
2.181,43,1375475097.228,0,-1
86.179,43,1375475097.228,105,1375475100.162
49.145,43,1375475097.228,0,-1
124.120,43,1375475097.228,101,1375475100.162
46.35,43,1375475100.162,0,-1
189.89,43,1375475100.162,0,-1
5.14,43,1375475100.162,105,1375475100.162
31.214,43,1375475100.162,105,1375475100.162
201.22,603,1375475397.34,4187,1375475403.213
94.170,43,1375475100.162,105,1375475100.162
128.78,43,1375475100.162,0,-1
175.107,255,1375475106.1096,1736,1375475109.2730
125.134,43,1375475100.162,105,1375475100.162
79.83,43,1375475100.162,101,1375475100.162
144.131,43,1375475100.162,105,1375475100.162
188.32,43,1375475100.162,0,-1
88.11,31,1375475100.162,0,-1
87.222,187,1375475103.108,391,1375475103.108
87.220,1171,1375475400.80,55807,1375475403.213
87.211,31,1375475100.162,0,-1
201.141,43,1375475100.162,105,1375475100.162
121.168,43,1375475100.162,105,1375475100.162
84.113,43,1375475100.162,0,-1
98.26,43,1375475100.162,0,-1
83.11,15,1375475100.162,18,1375475100.162
64.251,43,1375475100.162,0,-1
77.30,43,1375475100.162,0,-1
120.60,43,1375475100.162,0,-1
85.240,31,1375475103.108,0,-1
84.79,31,1375475103.108,0,-1
83.35,31,1375475103.108,0,-1
90.31,43,1375475103.108,105,1375475103.108
75.38,43,1375475103.108,105,1375475103.108
195.64,43,1375475103.108,0,-1
173.8,296,1375475103.108,1511,1375475103.108
31.191,43,1375475103.108,0,-1
1.48,43,1375475103.108,0,-1
211.27,43,1375475103.108,0,-1
24.77,43,1375475103.108,101,1375475103.108
195.206,43,1375475103.108,101,1375475103.108
121.20,43,1375475103.108,108,1375475103.108
14.200,43,1375475103.108,105,1375475103.108
223.223,43,1375475103.108,0,-1
82.125,43,1375475103.108,105,1375475106.1096
82.158,31,1375475103.108,0,-1
80.103,31,1375475103.108,0,-1
79.148,31,1375475103.108,0,-1
79.59,426,1375475337.387,7898,1375475382.33
130.243,43,1375475103.108,105,1375475106.1096
94.21,43,1375475103.108,0,-1
46.45,43,1375475106.1096,0,-1
89.71,43,1375475106.1096,105,1375475106.1096
90.189,43,1375475106.1096,101,1375475109.2730
90.198,43,1375475106.1096,105,1375475106.1096
17.83,76,1375475106.1096,50,1375475106.1096
115.69,16,1375475106.1096,0,-1
78.134,825,1375475382.33,1642,1375475394.279
78.23,43,1375475109.2730,53,1375475109.2730
78.14,791,1375475391.26,5259,1375475391.26
78.13,31,1375475106.1096,0,-1
178.61,43,1375475106.1096,0,-1
88.172,43,1375475106.1096,105,1375475106.1096
190.213,43,1375475106.1096,0,-1
197.228,40,1375475106.1096,28,1375475109.2730
194.204,83,1375475109.2730,0,-1
95.72,43,1375475106.1096,105,1375475106.1096
112.209,43,1375475106.1096,0,-1
121.139,43,1375475106.1096,0,-1
79.130,43,1375475106.1096,0,-1
175.143,15,1375475106.1096,18,1375475109.2730
81.10,15,1375475106.1096,0,-1
174.94,15,1375475106.1096,18,1375475109.2730
88.201,43,1375475106.1096,105,1375475109.2730
176.101,43,1375475106.1096,18,1375475109.2730
176.109,43,1375475106.1096,0,-1
46.119,43,1375475106.1096,105,1375475109.2730
190.188,43,1375475109.2730,0,-1
87.254,43,1375475109.2730,105,1375475109.2730
220.133,43,1375475109.2730,0,-1
77.127,130,1375475112.216,143,1375475112.216
77.94,31,1375475109.2730,41,1375475109.2730
75.74,31,1375475109.2730,0,-1
74.133,146,1375475112.216,126,1375475112.216
46.5,43,1375475109.2730,105,1375475109.2730
78.229,43,1375475109.2730,105,1375475109.2730
83.235,43,1375475109.2730,18,1375475109.2730
69.57,43,1375475109.2730,0,-1
71.177,266,1375475112.216,445,1375475112.216
186.204,28,1375475109.2730,0,-1
71.204,31,1375475109.2730,0,-1
71.56,31,1375475109.2730,18,1375475109.2730
71.42,31,1375475109.2730,0,-1
84.198,43,1375475109.2730,0,-1
81.153,43,1375475109.2730,0,-1
76.103,43,1375475109.2730,105,1375475109.2730
189.253,43,1375475112.216,105,1375475112.216
98.214,43,1375475112.216,0,-1
92.155,43,1375475112.216,0,-1
190.167,43,1375475112.216,0,-1
90.205,43,1375475112.216,0,-1
86.82,43,1375475112.216,0,-1
188.79,43,1375475112.216,0,-1
97.102,43,1375475112.216,0,-1
69.143,412,1375475124.1201,538,1375475124.1201
69.38,31,1375475112.216,0,-1
68.144,31,1375475112.216,0,-1
68.5,31,1375475112.216,0,-1
88.148,43,1375475112.216,105,1375475115.1419
82.201,0,-1,105,1375475112.216
221.195,0,-1,108,1375475112.216
121.10,0,-1,105,1375475112.216
87.240,3490,1375475298.450,8468,1375475298.450
89.86,43,1375475115.1419,105,1375475115.1419
85.141,43,1375475115.1419,98,1375475115.1419
121.115,43,1375475115.1419,105,1375475115.1419
178.214,43,1375475115.1419,105,1375475115.1419
189.30,43,1375475115.1419,105,1375475115.1419
88.135,43,1375475115.1419,101,1375475115.1419
189.26,43,1375475115.1419,105,1375475115.1419
71.222,43,1375475115.1419,0,-1
175.214,43,1375475115.1419,105,1375475115.1419
95.166,43,1375475115.1419,105,1375475115.1419
78.96,43,1375475115.1419,105,1375475115.1419
92.160,43,1375475115.1419,105,1375475115.1419
78.232,43,1375475115.1419,105,1375475115.1419
27.49,43,1375475115.1419,105,1375475115.1419
85.217,43,1375475115.1419,105,1375475115.1419
85.241,43,1375475115.1419,0,-1
95.59,43,1375475118.594,0,-1
189.129,43,1375475118.594,105,1375475118.594
41.97,43,1375475118.594,105,1375475118.594
69.73,43,1375475118.594,0,-1
77.225,43,1375475118.594,53,1375475118.594
83.113,43,1375475118.594,105,1375475121.1720
58.182,31,1375475118.594,0,-1
50.198,31,1375475118.594,0,-1
50.150,31,1375475118.594,0,-1
213.65,43,1375475121.1720,0,-1
31.11,43,1375475121.1720,101,1375475121.1720
176.97,43,1375475121.1720,101,1375475121.1720
89.243,43,1375475121.1720,0,-1
62.195,43,1375475121.1720,0,-1
213.57,43,1375475121.1720,105,1375475121.1720
50.130,31,1375475121.1720,0,-1
50.10,31,1375475121.1720,41,1375475121.1720
46.14,31,1375475121.1720,0,-1
46.7,31,1375475121.1720,0,-1
67.240,43,1375475121.1720,0,-1
212.187,399,1375475133.119,293,1375475133.119
79.119,43,1375475121.1720,18,1375475124.1201
85.253,43,1375475121.1720,105,1375475124.1201
46.120,43,1375475124.1201,0,-1
42.60,31,1375475124.1201,0,-1
41.213,350,1375475127.5,372,1375475127.5
89.237,43,1375475124.1201,0,-1
46.167,43,1375475124.1201,105,1375475124.1201
92.124,43,1375475124.1201,105,1375475124.1201
200.148,43,1375475124.1201,105,1375475124.1201
62.114,43,1375475124.1201,0,-1
37.128,31,1375475124.1201,0,-1
24.252,622,1375475127.5,723,1375475127.5
24.235,31,1375475124.1201,18,1375475124.1201
24.16,361,1375475127.5,495,1375475127.5
5.56,31,1375475124.1201,0,-1
31.39,43,1375475124.1201,0,-1
46.239,43,1375475124.1201,53,1375475127.5
24.79,43,1375475127.5,0,-1
46.159,43,1375475127.5,105,1375475133.119
70.15,43,1375475127.5,0,-1
2.230,171,1375475130.227,126,1375475130.227
2.227,31,1375475127.5,0,-1
2.216,31,1375475127.5,32,1375475127.5
2.38,31,1375475127.5,32,1375475127.5
176.103,43,1375475127.5,105,1375475151.84
110.159,43,1375475127.5,0,-1
82.95,43,1375475127.5,0,-1
123.155,43,1375475127.5,0,-1
68.199,43,1375475127.5,105,1375475127.5
180.215,43,1375475127.5,0,-1
95.154,0,-1,18,1375475127.5
2.36,31,1375475130.227,32,1375475130.227
193.146,31,1375475130.227,0,-1
82.18,43,1375475130.227,105,1375475130.227
124.25,43,1375475130.227,105,1375475130.227
78.191,43,1375475130.227,0,-1
27.121,43,1375475130.227,37,1375475130.227
183.249,43,1375475130.227,0,-1
84.103,43,1375475130.227,105,1375475130.227
82.215,43,1375475130.227,0,-1
212.183,43,1375475130.227,105,1375475133.119
43.244,43,1375475130.227,0,-1
2.11,40,1375475133.119,105,1375475133.119
94.41,2764,1375475391.26,90806,1375475391.26
212.124,31,1375475337.387,0,-1
67.248,28,1375475133.119,28,1375475133.119
98.215,43,1375475133.119,105,1375475133.119
192.183,606,1375475340.60,17609,1375475331.31
190.150,31,1375475133.119,0,-1
190.149,596,1375475403.213,438,1375475310.1765
190.8,31,1375475133.119,0,-1
178.223,43,1375475133.119,105,1375475133.119
182.215,43,1375475133.119,53,1375475133.119
41.249,15,1375475133.119,18,1375475136.1331
201.43,15,1375475133.119,18,1375475133.119
24.128,15,1375475133.119,18,1375475133.119
178.26,43,1375475136.1331,0,-1
113.85,43,1375475136.1331,0,-1
176.26,31,1375475136.1331,0,-1
143.107,31,1375475136.1331,0,-1
114.109,31,1375475136.1331,0,-1
66.41,43,1375475136.1331,105,1375475136.1331
94.127,43,1375475136.1331,37,1375475136.1331
178.76,43,1375475136.1331,105,1375475136.1331
88.168,43,1375475136.1331,0,-1
88.24,43,1375475136.1331,53,1375475136.1331
92.112,43,1375475136.1331,0,-1
178.80,43,1375475139.75,18,1375475139.75
178.64,43,1375475139.75,0,-1
188.0,87,1375475139.75,210,1375475139.75
176.192,43,1375475139.75,0,-1
112.223,597,1375475385.338,15319,1375475373.83
212.105,43,1375475139.75,98,1375475139.75
111.103,43,1375475139.75,98,1375475139.75
94.192,43,1375475139.75,105,1375475139.75
119.105,43,1375475139.75,98,1375475139.75
115.192,43,1375475139.75,98,1375475139.75
89.82,43,1375475139.75,101,1375475139.75
5.228,43,1375475139.75,105,1375475139.75
218.209,43,1375475139.75,0,-1
1.198,43,1375475139.75,0,-1
88.177,43,1375475139.75,0,-1
93.45,43,1375475139.75,0,-1
95.83,43,1375475142.460,0,-1
178.117,43,1375475142.460,0,-1
76.189,43,1375475142.460,0,-1
220.188,43,1375475142.460,0,-1
83.9,43,1375475142.460,105,1375475142.460
116.27,43,1375475142.460,108,1375475142.460
207.6,40,1375475142.460,0,-1
87.97,43,1375475145.295,105,1375475145.295
80.71,43,1375475145.295,0,-1
89.45,43,1375475145.295,53,1375475145.295
201.13,43,1375475145.295,108,1375475145.295
125.70,43,1375475145.295,0,-1
62.45,43,1375475145.295,0,-1
124.115,43,1375475145.295,101,1375475148.639
98.216,43,1375475145.295,0,-1
197.206,43,1375475145.295,203,1375475148.639
178.158,43,1375475145.295,0,-1
183.56,43,1375475145.295,0,-1
2.83,43,1375475148.639,0,-1
124.197,43,1375475148.639,0,-1
79.116,43,1375475148.639,0,-1
72.241,43,1375475148.639,0,-1
188.26,3040,1375475370.83,125594,1375475370.83
99.10,43,1375475148.639,105,1375475148.639
190.22,43,1375475148.639,0,-1
2.236,43,1375475148.639,0,-1
187.15,43,1375475148.639,0,-1
68.11,43,1375475148.639,0,-1
67.191,43,1375475148.639,0,-1
89.22,43,1375475148.639,0,-1
50.82,43,1375475148.639,98,1375475148.639
110.166,43,1375475148.639,0,-1
88.246,43,1375475148.639,101,1375475151.84
38.109,789,1375475157.336,3789,1375475157.336
178.93,43,1375475151.84,101,1375475151.84
86.42,43,1375475151.84,0,-1
95.122,43,1375475151.84,0,-1
122.116,43,1375475151.84,0,-1
79.70,43,1375475151.84,0,-1
95.42,43,1375475151.84,105,1375475151.84
75.21,43,1375475151.84,0,-1
77.163,43,1375475151.84,0,-1
188.162,43,1375475151.84,0,-1
151.76,15,1375475151.84,18,1375475151.84
87.117,43,1375475151.84,0,-1
95.140,43,1375475151.84,0,-1
190.67,43,1375475151.84,0,-1
59.56,43,1375475151.84,98,1375475151.84
84.212,43,1375475151.84,105,1375475151.84
5.248,43,1375475151.84,101,1375475151.84
78.62,43,1375475151.84,105,1375475154.333
78.162,43,1375475151.84,105,1375475151.84
189.40,43,1375475151.84,0,-1
189.12,43,1375475151.84,105,1375475154.333
114.148,43,1375475151.84,98,1375475154.333
189.58,43,1375475151.84,98,1375475154.333
59.36,43,1375475151.84,108,1375475154.333
93.123,43,1375475154.333,53,1375475154.333
113.181,43,1375475154.333,0,-1
115.148,43,1375475154.333,0,-1
115.51,43,1375475154.333,37,1375475154.333
93.70,43,1375475154.333,53,1375475154.333
222.84,43,1375475154.333,98,1375475154.333
146.251,43,1375475154.333,18,1375475154.333
99.34,31,1375475154.333,37,1375475154.333
99.19,2800,1375475391.26,145500,1375475391.26
94.128,31,1375475154.333,0,-1
93.109,31,1375475154.333,0,-1
112.98,43,1375475154.333,108,1375475154.333
70.16,43,1375475154.333,53,1375475154.333
188.122,43,1375475154.333,0,-1
49.113,43,1375475154.333,0,-1
84.0,43,1375475154.333,53,1375475157.336
93.183,43,1375475154.333,0,-1
178.66,43,1375475154.333,0,-1
75.81,15,1375475154.333,0,-1
220.235,43,1375475157.336,105,1375475157.336
58.34,43,1375475157.336,0,-1
89.240,31,1375475157.336,41,1375475157.336
88.184,31,1375475157.336,0,-1
84.40,494,1375475334.256,6384,1375475403.213
189.13,43,1375475157.336,0,-1
171.221,43,1375475157.336,0,-1
78.207,43,1375475157.336,105,1375475157.336
71.80,43,1375475157.336,0,-1
177.1,43,1375475157.336,105,1375475157.336
5.245,43,1375475157.336,105,1375475157.336
90.33,43,1375475157.336,0,-1
83.99,43,1375475157.336,101,1375475157.336
177.4,43,1375475157.336,0,-1
98.229,43,1375475157.336,105,1375475157.336
2.133,43,1375475157.336,105,1375475160.79
112.171,43,1375475157.336,98,1375475160.79
189.186,43,1375475160.79,53,1375475160.79
67.214,416,1375475160.79,643,1375475160.79
87.165,43,1375475160.79,18,1375475160.79
114.99,43,1375475160.79,53,1375475160.79
93.116,43,1375475160.79,0,-1
1.174,43,1375475160.79,98,1375475160.79
122.208,43,1375475160.79,101,1375475160.79
27.47,43,1375475160.79,0,-1
178.63,43,1375475160.79,98,1375475160.79
76.73,43,1375475160.79,98,1375475160.79
77.165,43,1375475160.79,98,1375475160.79
96.229,43,1375475160.79,105,1375475160.79
126.111,43,1375475160.79,105,1375475160.79
94.28,43,1375475160.79,105,1375475160.79
84.22,43,1375475160.79,105,1375475160.79
82.226,43,1375475160.79,0,-1
207.155,43,1375475160.79,0,-1
186.118,43,1375475160.79,0,-1
186.109,43,1375475160.79,105,1375475160.79
81.109,43,1375475160.79,0,-1
77.38,43,1375475160.79,0,-1
2.60,43,1375475160.79,0,-1
94.132,40,1375475163.394,0,-1
81.132,43,1375475163.394,0,-1
188.30,43,1375475163.394,105,1375475163.394
78.223,43,1375475163.394,0,-1
60.252,43,1375475163.394,0,-1
82.147,43,1375475163.394,101,1375475163.394
195.222,43,1375475163.394,53,1375475163.394
176.33,43,1375475163.394,0,-1
59.61,43,1375475163.394,98,1375475163.394
121.205,43,1375475163.394,98,1375475166.1381
178.151,43,1375475163.394,0,-1
85.167,43,1375475166.1381,105,1375475169.1610
59.94,43,1375475166.1381,105,1375475169.1610
89.83,43,1375475166.1381,105,1375475169.1610
203.132,43,1375475169.1610,0,-1
80.82,529,1375475178.56,1485,1375475178.56
83.55,31,1375475175.4,0,-1
96.38,15,1375475178.56,18,1375475178.56
189.225,15,1375475178.56,24,1375475178.56
66.65,15,1375475178.56,18,1375475178.56
189.59,15,1375475178.56,24,1375475181.197
83.46,31,1375475178.56,0,-1
82.58,460,1375475397.34,392,1375475334.256
81.44,31,1375475178.56,41,1375475178.56
79.52,31,1375475178.56,0,-1
79.49,31,1375475178.56,0,-1
79.3,31,1375475181.197,0,-1
78.244,31,1375475181.197,0,-1
78.234,31,1375475181.197,0,-1
77.248,2048,1375475367.578,95060,1375475367.578
67.250,31,1375475181.197,0,-1
189.45,40,1375475181.197,18,1375475181.197
69.174,761,1375475187.71,1664,1375475187.71
184.26,11809,1375475193.9,60039,1375475190.103
184.180,14873,1375475193.9,329319,1375475193.9
161.170,784,1375475193.9,46430,1375475193.9
23.15,437,1375475193.9,406,1375475193.9
217.67,924,1375475199.614,11029,1375475199.614
67.237,31,1375475199.614,0,-1
61.83,31,1375475199.614,32,1375475199.614
74.205,614,1375475205.23,1339,1375475205.23
204.109,608,1375475211.437,1703,1375475205.23
204.124,1416,1375475205.23,3419,1375475205.23
207.180,3640,1375475208.192,1454,1375475208.192
206.188,10674,1375475211.437,157498,1375475211.437
166.90,2296,1375475298.450,619,1375475214.16
212.100,861,1375475214.16,3387,1375475214.16
46.126,31,1375475220.43,0,-1
41.199,31,1375475220.43,41,1375475220.43
41.191,31,1375475220.43,0,-1
162.115,9922,1375475226.495,184059,1375475262.1001
41.66,31,1375475223.45,0,-1
31.205,31,1375475223.45,0,-1
31.46,31,1375475223.45,0,-1
27.141,31,1375475223.45,18,1375475223.45
81.20,1618,1375475400.80,19036,1375475400.80
64.246,76,1375475268.434,76,1375475268.434
4.30,586,1375475241.480,4776,1375475241.480
64.93,833,1375475232.713,6821,1375475232.713
174.142,2178,1375475235.84,20242,1375475232.713
70.42,793,1375475244.425,640,1375475244.425
194.242,28,1375475241.480,18,1375475241.480
94.174,15,1375475244.425,18,1375475244.425
75.125,202,1375475244.425,107,1375475244.425
4.59,0,-1,18,1375475244.425
91.201,7532,1375475262.1001,91819,1375475262.1001
93.34,40,1375475262.1001,0,-1
96.22,15,1375475265.870,18,1375475265.870
146.255,15,1375475265.870,18,1375475265.870
205.134,8642,1375475265.870,129684,1375475265.870
194.132,687,1375475268.434,1390,1375475268.434
81.57,937,1375475268.434,1964,1375475268.434
66.203,793,1375475286.503,6385,1375475289.17
216.104,641,1375475271.1603,1511,1375475271.1603
50.58,224,1375475274.424,398,1375475274.424
175.41,2652,1375475319.3677,1668,1375475319.3677
122.248,488,1375475277.1549,440,1375475277.1549
111.81,15,1375475283.248,0,-1
111.252,15,1375475283.248,18,1375475283.248
176.14,15,1375475283.248,24,1375475286.503
8.18,249,1375475292.53,217,1375475292.53
87.212,40,1375475304.216,0,-1
2.201,31,1375475307.552,0,-1
2.139,31,1375475307.552,0,-1
176.56,31,1375475307.552,0,-1
171.207,364,1375475313.98,497,1375475313.98
123.202,31,1375475307.552,41,1375475307.552
116.37,455,1375475376.3,3395,1375475370.83
94.193,31,1375475307.552,0,-1
92.229,31,1375475307.552,0,-1
87.109,31,1375475307.552,0,-1
87.5,31,1375475307.552,0,-1
86.192,31,1375475307.552,0,-1
85.237,31,1375475307.552,0,-1
79.155,31,1375475310.1765,41,1375475310.1765
79.16,31,1375475310.1765,0,-1
77.224,136,1375475355.409,69,1375475358.320
74.88,31,1375475310.1765,18,1375475310.1765
71.190,63,1375475310.1765,0,-1
66.50,31,1375475313.98,0,-1
64.180,31,1375475313.98,0,-1
41.188,31,1375475313.98,0,-1
194.9,2315,1375475313.98,56790,1375475313.98
24.4,31,1375475313.98,32,1375475313.98
2.224,31,1375475313.98,0,-1
2.136,31,1375475313.98,0,-1
184.6,112,1375475319.3677,87,1375475319.3677
151.28,31,1375475316.13,0,-1
223.165,349,1375475319.3677,322,1375475337.387
92.152,31,1375475316.13,0,-1
89.212,31,1375475316.13,0,-1
86.25,31,1375475316.13,41,1375475352.112
70.174,31,1375475319.3677,0,-1
24.180,31,1375475319.3677,0,-1
198.24,620,1375475322.1119,12767,1375475322.1119
62.231,308,1375475328.141,341,1375475328.141
62.205,40,1375475328.141,105,1375475328.141
